ln_seq_number,mth_reprt_prd,curr_actl_upb,curr_ln_delq_stas,ln_age,remng_mth,rep_flag,mod_flag,zero_bal_cd,zero_bal_eff_dt,curr_int_rt,curr_defrd_upb,ddlpi,mod_cst,step_mod_flag,eltv
F112Q1006434,4/1/2018,80967,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,51
F112Q1006434,5/1/2018,80784,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,50
F112Q1006434,6/1/2018,80601,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,49
F112Q1006441,3/1/2018,252173,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,42
F112Q1006441,4/1/2018,251623,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,42
F112Q1006441,5/1/2018,250519,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,42
F112Q1006441,6/1/2018,249964,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,41
F112Q1006442,4/1/2018,72027,0,73,288,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,43
F112Q1006442,5/1/2018,71872,0,74,287,NULL,NULL,NULL,NULL,3.75,0,NULL,NULL,NULL,43
F112Q1006442,6/1/2018,71717,0,75,286,NULL,NULL,NULL,NULL,3.75,0,NULL,0,NULL,41
F112Q1006444,3/1/2018,0,0,73,287,N,NULL,1,201803,4.25,0,NULL,0,NULL,NULL
F112Q1006447,4/1/2018,155110,0,73,287,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,NULL
F112Q1006447,5/1/2018,154792,0,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,NULL
F112Q1006447,6/1/2018,154474,0,75,285,NULL,NULL,NULL,NULL,4.125,0,NULL,0,NULL,NULL
F112Q1006448,3/1/2018,106044,0,73,287,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,54
F112Q1006448,4/1/2018,105813,0,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,51
F112Q1006448,5/1/2018,105582,0,75,285,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,51
F112Q1006448,6/1/2018,105349,0,76,284,NULL,NULL,NULL,NULL,4.125,0,NULL,0,NULL,50
F112Q1006449,3/1/2018,204178,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,NULL
F112Q1006449,4/1/2018,203745,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,NULL
F112Q1006449,5/1/2018,203311,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,NULL
F112Q1006449,6/1/2018,202875,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,NULL
F112Q1006451,5/1/2018,14685,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,10
F112Q1006451,6/1/2018,14395,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,10
F112Q1006452,4/1/2018,104673,0,73,287,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL
F112Q1006452,5/1/2018,98845,0,74,286,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,NULL
F112Q1006452,6/1/2018,98495,0,75,285,NULL,NULL,NULL,NULL,4.25,0,NULL,0,NULL,NULL
F112Q1006453,3/1/2018,142357,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,62
F112Q1006453,4/1/2018,141756,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,60
F112Q1006453,5/1/2018,140954,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,58
F112Q1006453,6/1/2018,140148,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,51
F112Q1006456,5/1/2018,194510,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,49
F112Q1006456,6/1/2018,194098,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,49
F112Q1006457,3/1/2018,0,2,73,287,N,NULL,1,201803,4.5,0,201712,0,NULL,NULL
F112Q1006459,4/1/2018,171019,0,73,287,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,53
F112Q1006459,5/1/2018,168017,0,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,53
F112Q1006459,6/1/2018,166858,0,75,285,NULL,NULL,NULL,NULL,4.125,0,NULL,0,NULL,53
F112Q1006463,3/1/2018,90163,0,73,287,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,61
F112Q1006463,4/1/2018,89794,0,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,60
F112Q1006463,5/1/2018,89608,0,75,285,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,59
F112Q1006463,6/1/2018,89422,0,76,284,NULL,NULL,NULL,NULL,4.125,0,NULL,0,NULL,57
F112Q1006464,3/1/2018,123893,0,73,287,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,67
F112Q1006464,4/1/2018,123578,0,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,66
F112Q1006464,5/1/2018,123261,0,75,285,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,66
F112Q1006464,6/1/2018,122943,0,76,284,NULL,NULL,NULL,NULL,4.125,0,NULL,0,NULL,65
F112Q1006465,3/1/2018,127197,0,73,287,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,69
F112Q1006465,4/1/2018,126936,0,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,68
F112Q1006465,5/1/2018,126675,0,75,285,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,67
F112Q1006465,6/1/2018,126412,0,76,284,NULL,NULL,NULL,NULL,4.125,0,NULL,0,NULL,66
F112Q1006466,3/1/2018,194391,0,73,287,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,73
F112Q1006466,4/1/2018,194013,0,74,286,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,70
F112Q1006466,5/1/2018,193633,0,75,285,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,71
F112Q1006466,6/1/2018,193252,0,76,284,NULL,NULL,NULL,NULL,4.5,0,NULL,0,NULL,71
F112Q1006469,3/1/2018,118950,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,38
F112Q1006469,4/1/2018,116349,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,36
F112Q1006469,5/1/2018,113739,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,34
F112Q1006469,6/1/2018,111120,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,33
F112Q1006471,4/1/2018,26085,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL
F112Q1006471,5/1/2018,26004,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,NULL
F112Q1006471,6/1/2018,25932,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,NULL
F112Q1006472,4/1/2018,95996,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,57
F112Q1006472,5/1/2018,95782,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,57
F112Q1006472,6/1/2018,95568,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,56
F112Q1006474,3/1/2018,44406,0,73,287,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,31
F112Q1006474,4/1/2018,44284,0,74,286,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,30
F112Q1006474,5/1/2018,44161,0,75,285,NULL,NULL,NULL,NULL,4.625,0,NULL,NULL,NULL,30
F112Q1006474,6/1/2018,44038,0,76,284,NULL,NULL,NULL,NULL,4.625,0,NULL,0,NULL,30
F112Q1006476,3/1/2018,51654,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,NULL
F112Q1006476,4/1/2018,51654,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,NULL
F112Q1006476,5/1/2018,51387,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,NULL
F112Q1006476,6/1/2018,51253,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,NULL
F112Q1006478,3/1/2018,207183,0,73,287,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,42
F112Q1006478,4/1/2018,206759,0,74,286,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,41
F112Q1006478,5/1/2018,206340,0,75,285,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,41
F112Q1006478,6/1/2018,205919,0,76,284,NULL,NULL,NULL,NULL,4.25,0,NULL,0,NULL,40
F112Q1006482,3/1/2018,156050,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,57
F112Q1006482,4/1/2018,155383,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,57
F112Q1006482,5/1/2018,154764,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,56
F112Q1006482,6/1/2018,154764,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,55
F112Q1006484,4/1/2018,65706,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,41
F112Q1006484,5/1/2018,65424,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,40
F112Q1006484,6/1/2018,65283,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,40
F112Q1006485,3/1/2018,239530,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,49
F112Q1006485,4/1/2018,238428,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,47
F112Q1006485,5/1/2018,237322,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,48
F112Q1006485,6/1/2018,236120,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,48
F112Q1006486,3/1/2018,187274,0,73,286,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,66
F112Q1006486,4/1/2018,186666,0,74,285,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,64
F112Q1006486,5/1/2018,186055,0,75,284,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,64
F112Q1006486,6/1/2018,185443,0,76,283,NULL,NULL,NULL,NULL,4.25,0,NULL,0,NULL,65
F112Q1006487,3/1/2018,254751,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,16
F112Q1006487,4/1/2018,253200,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,15
F112Q1006487,5/1/2018,251644,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,15
F112Q1006487,6/1/2018,250083,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,15
F112Q1006491,3/1/2018,271227,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,55
F112Q1006491,4/1/2018,270302,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,52
F112Q1006491,5/1/2018,269375,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,52
F112Q1006491,6/1/2018,268445,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,52
F112Q1006492,3/1/2018,387702,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,47
F112Q1006492,4/1/2018,386894,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,46
F112Q1006492,5/1/2018,386083,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,46
F112Q1006492,6/1/2018,385269,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,45
F112Q1006495,3/1/2018,177091,0,73,287,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,67
F112Q1006495,4/1/2018,176735,0,74,286,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,66
F112Q1006495,5/1/2018,176377,0,75,285,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,66
F112Q1006495,6/1/2018,176018,0,76,284,NULL,NULL,NULL,NULL,4.25,0,NULL,0,NULL,67
F112Q1006497,5/1/2018,128392,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,36
F112Q1006497,6/1/2018,127407,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,36
F112Q1006498,3/1/2018,336596,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,36
F112Q1006498,4/1/2018,335894,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,35
F112Q1006498,5/1/2018,335190,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,35
F112Q1006498,6/1/2018,334484,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,35
F112Q1006502,3/1/2018,351718,0,73,287,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,47
F112Q1006502,4/1/2018,350675,0,74,286,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,46
F112Q1006502,5/1/2018,349628,0,75,285,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,45
F112Q1006502,6/1/2018,348577,0,76,284,NULL,NULL,NULL,NULL,4.375,0,NULL,0,NULL,44
F112Q1006503,3/1/2018,176160,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,76
F112Q1006503,4/1/2018,175789,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,72
F112Q1006503,5/1/2018,175416,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,72
F112Q1006503,6/1/2018,174667,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,70
F112Q1006504,3/1/2018,173073,0,73,287,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,36
F112Q1006504,4/1/2018,172718,0,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,35
F112Q1006504,5/1/2018,172362,0,75,285,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,36
F112Q1006504,6/1/2018,172005,0,76,284,NULL,NULL,NULL,NULL,4.125,0,NULL,0,NULL,35
F112Q1006505,3/1/2018,143411,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,50
F112Q1006505,4/1/2018,142683,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,50
F112Q1006505,5/1/2018,142351,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,49
F112Q1006505,6/1/2018,142019,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,49
F112Q1006507,3/1/2018,339138,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,39
F112Q1006507,4/1/2018,337464,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,39
F112Q1006507,5/1/2018,335784,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,38
F112Q1006507,6/1/2018,334098,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,38
F112Q1006508,3/1/2018,58188,0,73,230,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,22
F112Q1006508,4/1/2018,58020,0,74,229,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,22
F112Q1006508,5/1/2018,57850,0,75,228,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,22
F112Q1006508,6/1/2018,57680,0,76,227,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,21
F112Q1006511,3/1/2018,176649,0,73,287,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,51
F112Q1006511,4/1/2018,176293,0,74,286,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,50
F112Q1006511,5/1/2018,175936,0,75,285,NULL,NULL,NULL,NULL,4.25,0,NULL,NULL,NULL,48
F112Q1006511,6/1/2018,175578,0,76,284,NULL,NULL,NULL,NULL,4.25,0,NULL,0,NULL,47
F112Q1006514,5/1/2018,105912,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,22
F112Q1006514,6/1/2018,105688,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,22
F112Q1006515,4/1/2018,139074,0,73,287,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,29
F112Q1006515,5/1/2018,139074,0,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,28
F112Q1006515,6/1/2018,138502,0,75,285,NULL,NULL,NULL,NULL,4.125,0,NULL,0,NULL,28
F112Q1006518,3/1/2018,225573,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,53
F112Q1006518,4/1/2018,225102,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,52
F112Q1006518,5/1/2018,224630,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,51
F112Q1006518,6/1/2018,224157,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,50
F112Q1006519,3/1/2018,56811,0,73,287,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL
F112Q1006519,4/1/2018,56663,0,74,286,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL
F112Q1006519,5/1/2018,56515,0,75,285,NULL,NULL,NULL,NULL,4.5,0,NULL,NULL,NULL,NULL
F112Q1006519,6/1/2018,56365,0,76,284,NULL,NULL,NULL,NULL,4.5,0,NULL,0,NULL,NULL
F112Q1006521,3/1/2018,123464,0,73,287,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,60
F112Q1006521,4/1/2018,123205,0,74,286,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,59
F112Q1006521,5/1/2018,122946,0,75,285,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,58
F112Q1006521,6/1/2018,122685,0,76,284,NULL,NULL,NULL,NULL,4.375,0,NULL,0,NULL,58
F112Q1006522,4/1/2018,39602,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,NULL
F112Q1006522,5/1/2018,39492,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,NULL
F112Q1006522,6/1/2018,39362,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,NULL
F112Q1006524,3/1/2018,364761,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,31
F112Q1006524,4/1/2018,363988,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,31
F112Q1006524,5/1/2018,363212,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,31
F112Q1006524,6/1/2018,362433,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,32
F112Q1006525,3/1/2018,136309,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,40
F112Q1006525,4/1/2018,135963,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,39
F112Q1006525,5/1/2018,135616,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,38
F112Q1006525,6/1/2018,135268,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,37
F112Q1006527,5/1/2018,209189,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,57
F112Q1006527,6/1/2018,208745,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,56
F112Q1006528,5/1/2018,228799,0,73,287,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,68
F112Q1006528,6/1/2018,228329,0,74,286,NULL,NULL,NULL,NULL,4.375,0,NULL,0,NULL,68
F112Q1006530,4/1/2018,113780,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,22
F112Q1006530,5/1/2018,112914,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,22
F112Q1006530,6/1/2018,112045,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,21
F112Q1006533,3/1/2018,179488,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,58
F112Q1006533,4/1/2018,179114,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,56
F112Q1006533,5/1/2018,178739,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,54
F112Q1006533,6/1/2018,178362,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,55
F112Q1006535,3/1/2018,255858,0,73,287,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,43
F112Q1006535,4/1/2018,255352,0,74,286,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,42
F112Q1006535,5/1/2018,254846,0,75,285,NULL,NULL,NULL,NULL,4.375,0,NULL,NULL,NULL,42
F112Q1006535,6/1/2018,253826,0,76,284,NULL,NULL,NULL,NULL,4.375,0,NULL,0,NULL,43
F112Q1006536,3/1/2018,30366,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,53
F112Q1006536,4/1/2018,30201,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,54
F112Q1006536,5/1/2018,30034,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,56
F112Q1006536,6/1/2018,29867,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,54
F112Q1006538,5/1/2018,174690,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,NULL
F112Q1006538,6/1/2018,174319,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,NULL
F112Q1006541,3/1/2018,362960,0,73,287,NULL,NULL,NULL,NULL,3.95,0,NULL,NULL,NULL,59
F112Q1006541,4/1/2018,362123,0,74,286,NULL,NULL,NULL,NULL,3.95,0,NULL,NULL,NULL,58
F112Q1006541,5/1/2018,361283,0,75,285,NULL,NULL,NULL,NULL,3.95,0,NULL,NULL,NULL,57
F112Q1006541,6/1/2018,360441,0,76,284,NULL,NULL,NULL,NULL,3.95,0,NULL,0,NULL,57
F112Q1006542,3/1/2018,61257,0,73,287,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,38
F112Q1006542,4/1/2018,60817,0,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,37
F112Q1006542,5/1/2018,60377,0,75,285,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,37
F112Q1006542,6/1/2018,59935,0,76,284,NULL,NULL,NULL,NULL,4.125,0,NULL,0,NULL,36
F112Q1006543,3/1/2018,66194,0,73,287,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,55
F112Q1006543,4/1/2018,66058,0,74,286,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,55
F112Q1006543,5/1/2018,65922,0,75,285,NULL,NULL,NULL,NULL,4.125,0,NULL,NULL,NULL,53
F112Q1006543,6/1/2018,65785,0,76,284,NULL,NULL,NULL,NULL,4.125,0,NULL,0,NULL,52
F112Q1006544,3/1/2018,0,0,73,287,N,NULL,1,201803,4.125,0,NULL,0,NULL,NULL
F112Q1006545,3/1/2018,103705,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,46
F112Q1006545,4/1/2018,103485,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,45
F112Q1006545,5/1/2018,103264,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,43
F112Q1006545,6/1/2018,103043,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,43
F112Q1006551,3/1/2018,94891,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,58
F112Q1006551,4/1/2018,94690,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,58
F112Q1006551,5/1/2018,94488,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,56
F112Q1006551,6/1/2018,94285,0,76,284,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,57
F112Q1006554,5/1/2018,0,0,73,287,N,NULL,1,201805,4,0,NULL,0,NULL,NULL
F112Q1006555,4/1/2018,94018,0,73,287,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,50
F112Q1006555,5/1/2018,93819,0,74,286,NULL,NULL,NULL,NULL,3.875,0,NULL,NULL,NULL,48
F112Q1006555,6/1/2018,93618,0,75,285,NULL,NULL,NULL,NULL,3.875,0,NULL,0,NULL,49
F112Q1006556,3/1/2018,152303,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,66
F112Q1006556,4/1/2018,151915,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,65
F112Q1006556,5/1/2018,149526,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,64
F112Q1006556,6/1/2018,149128,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,62
F112Q1006557,3/1/2018,48439,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,73
F112Q1006557,4/1/2018,48439,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,74
F112Q1006557,5/1/2018,48236,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,75
F112Q1006557,6/1/2018,48134,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,74
F112Q1006562,3/1/2018,311862,0,73,287,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,32
F112Q1006562,4/1/2018,311211,0,74,286,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,31
F112Q1006562,5/1/2018,310558,0,75,285,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,30
F112Q1006562,6/1/2018,309903,0,76,284,NULL,NULL,NULL,NULL,3.99,0,NULL,0,NULL,30
F112Q1006563,3/1/2018,173497,0,73,287,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,72
F112Q1006563,4/1/2018,173135,0,74,286,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,71
F112Q1006563,5/1/2018,172772,0,75,285,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL,71
F112Q1006563,6/1/2018,172408,0,76,284,NULL,NULL,NULL,NULL,4,0,NULL,0,NULL,72
F112Q1006568,3/1/2018,264022,0,73,287,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,18
F112Q1006568,4/1/2018,263469,0,74,286,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,18
F112Q1006568,5/1/2018,262915,0,75,285,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,17
F112Q1006568,6/1/2018,262358,0,76,284,NULL,NULL,NULL,NULL,3.99,0,NULL,0,NULL,17
F112Q1006572,3/1/2018,69486,0,73,287,NULL,NULL,NULL,NULL,3.99,0,NULL,NULL,NULL,40
