ln,credit_score,first_time_homebuyer_flag,mi_percent,orig_cltv,orig_debt_to_inc,orig_ltv,orig_int_rate,curr_ln_delq_stas
3725,690,N,25,89,32,89,4,0
3726,795,N,0,80,35,80,4,0
3727,789,Y,0,88,44,80,5,0
3728,801,N,0,80,15,80,4,0
3729,792,Y,25,90,29,90,5,0
3730,813,N,0,69,18,69,4,0
3731,809,N,0,37,27,37,4,0
3732,621,Y,0,80,32,80,5,0
3733,797,N,0,64,25,64,4,0
3734,798,N,0,74,37,74,4,0
3735,769,N,0,75,39,75,4,0
3736,784,Y,0,80,39,80,4,0
3737,795,N,0,80,13,80,4,0
3738,783,N,0,82,37,61,4,0
3739,725,N,0,80,32,80,5,1
3740,737,N,30,93,41,93,4,0
3741,763,N,0,45,47,45,4,0
3742,820,N,0,75,50,75,5,0
3743,746,Y,0,80,40,80,4,0
3744,793,N,0,80,25,80,5,1
3745,735,N,0,67,36,67,4,0
3746,790,Y,30,91,41,91,4,0
3747,766,N,12,85,19,85,4,0
3748,794,N,0,80,17,80,4,0
3749,734,N,0,79,25,79,4,0
3750,762,N,0,79,35,79,4,0
3751,769,N,0,80,44,80,4,0
3752,738,N,30,95,28,95,4,0
3753,739,N,0,76,36,76,4,0
3754,686,N,30,92,25,92,4,0
3755,700,N,30,95,26,95,4,0
3756,761,N,0,80,29,80,4,0
3757,725,N,0,55,42,55,4,0
3758,791,N,0,72,28,57,4,0
3759,790,N,0,80,12,80,4,0
3760,784,N,0,59,28,59,4,0
3761,753,N,25,90,24,90,4,0
3762,797,N,30,94,30,94,4,0
3763,738,N,0,80,44,80,4,0
3764,763,N,0,80,43,80,4,0
3765,774,N,30,92,25,92,4,0
3766,749,N,0,80,26,80,4,0
3767,781,N,0,80,12,80,4,0
3768,768,N,0,41,13,41,4,0
3769,781,N,0,75,17,75,5,0
3770,711,N,0,45,43,45,4,0
3771,776,N,0,71,34,71,4,0
3772,715,N,0,73,33,73,4,0
3773,757,N,0,47,34,47,4,0
3774,730,Y,0,71,26,71,4,0
3775,801,N,0,40,36,40,4,0
3776,723,Y,0,72,42,72,4,0
3777,817,N,0,39,34,39,4,0
3778,805,N,0,80,28,80,4,0
3779,799,Y,0,73,28,73,4,0
3780,702,N,12,85,42,85,4,0
3781,776,N,12,84,44,84,4,0
3782,800,N,30,95,26,95,4,0
3783,804,N,0,56,34,52,4,0
3784,790,N,0,64,29,64,4,0
3785,772,N,0,80,29,80,4,0
3786,778,N,0,55,23,55,4,0
3787,799,N,0,75,10,75,4,0
3788,747,N,0,65,39,65,4,0
3789,793,N,0,80,45,80,4,0
3790,733,N,0,80,42,80,4,0
3791,773,N,0,24,36,24,4,0
3792,732,N,0,87,26,70,4,0
3793,767,N,0,58,19,58,4,0
3794,796,N,0,75,44,75,4,0
3795,713,N,25,90,32,90,5,0
3796,736,N,0,80,38,80,4,0
3797,809,N,0,44,15,44,4,0
3798,780,Y,0,80,29,80,4,0
3799,768,N,0,44,41,44,4,0
3800,747,N,30,91,29,91,4,0
3801,773,Y,0,76,46,76,4,0
3802,812,N,0,74,45,74,4,0
3803,752,N,0,77,43,77,4,0
3804,758,N,0,80,28,80,4,0
3805,744,N,0,80,45,80,4,0
3806,808,N,0,78,17,57,4,0
3807,773,N,25,90,35,90,4,0
3808,726,Y,0,80,45,80,4,0
3809,753,N,0,74,27,74,4,0
3810,802,N,0,65,38,65,4,0
3811,791,N,0,59,29,59,4,0
3812,786,N,0,80,25,80,4,0
3813,808,N,0,48,41,48,4,1
3814,678,N,0,63,40,35,4,0
3815,794,N,0,70,40,70,4,0
3816,791,Y,30,95,26,95,4,0
3817,808,N,0,50,16,50,4,0
3818,694,N,0,80,45,80,4,0
3819,779,N,0,80,42,80,4,0
3820,794,N,0,86,23,80,4,0
3821,730,N,0,58,36,58,4,0
3822,771,N,25,87,24,87,4,0
3823,816,N,0,80,49,80,4,0
3824,809,N,0,67,25,67,4,0
3825,798,N,0,66,39,66,4,0
3826,749,N,0,86,43,78,4,0
3827,783,N,0,59,20,57,4,0
3828,805,Y,25,90,17,90,4,0
3829,762,N,25,90,36,90,4,0
3830,740,Y,0,66,35,66,4,0
3831,743,N,0,75,43,75,4,0
3832,735,Y,0,79,45,79,4,0
3833,801,N,0,58,29,58,4,0
3834,761,N,0,39,42,39,4,0
3835,812,Y,0,67,7,67,4,0
3836,782,N,0,49,33,49,4,0
3837,734,N,0,68,27,68,4,0
3838,762,N,0,79,45,79,5,0
3839,712,N,0,75,43,75,4,0
3840,728,N,30,95,42,95,4,0
3841,757,N,0,40,47,40,4,0
3842,719,N,0,70,27,70,4,0
3843,746,N,30,95,32,95,4,0
3844,772,N,0,75,39,75,4,0
3845,775,Y,0,59,35,56,4,0
3846,772,Y,30,95,31,95,4,0
3847,700,N,0,93,39,80,4,0
3848,756,N,0,80,40,80,4,0
3849,767,N,0,28,26,28,4,0
3850,785,N,0,80,33,80,4,0
3851,786,Y,25,90,33,90,4,0
3852,769,N,0,74,37,74,4,0
3853,785,N,0,31,24,31,4,0
3854,755,N,0,62,16,62,4,0
3855,756,N,0,75,29,75,4,0
3856,759,N,0,80,45,80,4,0
3857,778,N,0,80,37,80,4,0
3858,779,N,0,69,45,69,4,0
3859,619,N,0,38,20,38,4,0
3860,809,N,0,80,50,80,4,0
3861,794,N,25,90,43,90,4,0
3862,626,N,0,60,27,60,4,0
3863,716,N,0,78,35,78,4,0
3864,763,N,30,95,28,95,4,0
3865,761,N,0,74,18,74,4,0
3866,784,N,0,62,41,62,4,0
3867,788,N,12,85,31,85,4,1
3868,768,N,0,75,38,75,4,0
3869,784,N,0,88,45,77,4,0
3870,780,N,0,80,47,80,4,0
3871,769,N,30,94,27,94,4,0
3872,787,N,0,60,35,59,4,0
3873,803,N,0,78,48,54,4,0
3874,801,N,0,80,20,80,4,0
3875,787,N,0,66,43,66,4,0
3876,671,N,0,80,27,80,4,0
3877,696,Y,25,86,34,86,4,0
3878,806,N,0,80,28,80,4,0
3879,759,N,0,80,37,80,4,0
3880,730,N,0,80,36,80,4,0
3881,786,Y,0,75,48,75,4,0
3882,794,N,0,42,36,42,4,0
3883,725,Y,25,90,29,90,4,0
3884,731,N,0,80,35,80,4,0
3885,791,N,0,75,29,75,4,0
3886,769,N,0,70,46,70,4,0
3887,722,N,0,80,25,80,4,0
3888,793,N,0,57,36,57,4,0
3889,794,N,0,55,21,55,4,0
3890,803,N,0,78,47,78,4,0
3891,779,Y,30,95,35,95,5,0
3892,765,N,0,51,40,51,4,0
3893,815,N,0,75,38,75,4,0
3894,796,N,0,80,33,80,4,0
3895,785,Y,30,95,32,95,4,0
3896,756,N,25,90,35,90,4,0
3897,777,N,0,52,35,52,4,1
3898,790,N,0,80,27,80,4,0
3899,762,N,0,79,35,79,4,0
3900,688,N,30,93,24,93,4,0
3901,768,N,0,80,36,80,4,0
3902,760,N,0,75,33,75,4,0
3903,778,N,0,70,34,70,4,0
3904,757,N,0,80,20,80,5,0
3905,758,N,0,77,27,66,4,0
3906,762,N,0,56,45,56,4,0
3907,739,N,0,78,33,78,4,0
3908,814,N,0,46,27,46,4,0
3909,735,N,0,59,36,59,4,0
3910,737,N,0,80,25,80,4,0
3911,817,N,0,80,19,80,4,1
3912,777,N,0,70,32,70,4,0
3913,759,N,0,80,45,80,4,0
3914,648,N,0,65,44,54,4,0
3915,773,N,0,80,16,80,4,0
3916,802,N,0,68,36,68,5,0
3917,767,N,30,95,37,95,4,0
3918,787,N,0,80,36,80,4,0
3919,756,N,0,55,42,55,4,0
3920,812,N,0,62,15,62,4,0
3921,764,N,0,60,31,60,4,0
3922,762,N,0,80,11,80,4,0
3923,802,N,0,63,40,63,4,0
3924,771,N,0,75,26,75,4,0
3925,797,N,0,78,36,78,4,0
3926,641,N,30,95,21,95,5,0
3927,787,N,12,85,19,85,4,0
3928,801,N,0,80,19,80,4,0
3929,805,N,0,65,30,55,4,0
3930,797,N,0,93,44,78,4,0
3931,763,N,0,80,17,80,4,0
3932,731,N,0,84,30,72,4,0
3933,665,Y,0,70,33,70,4,0
3934,755,N,0,80,28,80,4,0
3935,805,N,0,80,14,80,4,0
3936,790,N,0,75,48,75,4,0
3937,747,N,0,49,15,49,4,0
3938,731,N,0,75,16,75,4,0
3939,712,N,0,60,21,60,4,0
3940,763,Y,30,95,27,95,4,0
3941,809,N,0,73,42,73,5,0
3942,783,N,0,53,44,53,4,0
3943,768,N,25,89,49,89,4,0
3944,820,N,0,48,13,48,4,0
3945,720,N,12,85,40,85,5,0
3946,777,N,0,47,38,47,4,0
3947,665,N,0,66,17,66,4,0
3948,779,N,0,75,45,75,4,0
3949,717,N,0,63,50,63,4,0
3950,772,N,0,70,36,70,4,0
3951,816,N,0,53,21,53,4,0
3952,798,N,0,49,37,49,4,0
3953,746,N,0,69,18,69,4,0
3954,788,N,0,80,28,80,4,1
3955,776,N,0,80,33,80,4,0
3956,819,N,0,53,33,53,4,0
3957,784,N,0,80,38,80,4,0
3958,795,N,0,80,25,80,4,0
3959,751,Y,0,80,41,80,4,0
3960,755,N,0,40,50,40,4,0
3961,691,Y,12,85,19,85,4,0
3962,772,N,0,76,43,76,4,0
3963,757,N,0,73,20,73,4,0
3964,783,N,0,91,39,60,4,0
3965,798,N,0,95,40,69,4,0
3966,799,N,0,67,22,67,4,0
3967,772,N,0,33,11,33,4,0
3968,766,N,0,39,28,39,4,0
3969,762,Y,0,48,16,48,4,0
3970,749,N,0,75,31,75,4,0
3971,792,N,0,44,21,44,4,0
3972,758,N,0,57,15,57,4,0
3973,780,N,0,63,49,48,4,0
3974,743,Y,0,80,49,80,4,0
3975,787,N,0,64,21,64,5,0
3976,728,N,0,79,27,79,4,0
3977,789,N,0,80,26,80,4,0
3978,760,N,0,80,32,80,5,0
3979,790,N,0,76,33,76,4,0
3980,803,N,0,78,19,62,4,0
3981,775,N,0,62,43,62,4,0
3982,791,N,0,72,22,72,4,0
3983,728,N,0,80,28,80,4,0
3984,764,N,0,80,28,80,4,0
3985,811,N,0,80,37,80,4,0
3986,726,Y,30,95,37,95,4,0
3987,750,N,0,78,28,65,4,0
3988,779,N,0,73,17,73,4,0
3989,756,Y,0,80,20,80,4,0
3990,749,N,0,50,43,50,4,0
3991,777,N,0,80,23,80,4,0
3992,754,N,0,78,47,78,4,0
3993,778,N,0,80,23,80,4,0
3994,756,N,25,90,41,90,4,0
3995,752,N,0,80,18,80,4,0
3996,811,N,0,27,40,27,4,0
3997,773,N,0,65,8,65,4,0
3998,740,N,0,80,20,80,4,0
3999,781,N,0,75,42,75,4,0
4000,787,N,25,92,28,92,4,0
4001,802,N,30,95,24,95,4,0
4002,767,N,0,80,44,80,4,0
4003,790,N,0,64,15,64,4,0
4004,716,N,0,78,35,78,4,0
4005,797,N,0,80,30,80,4,0
4006,761,N,0,80,10,80,4,0
4007,773,N,0,54,44,54,4,0
4008,804,N,0,51,16,51,4,0
4009,780,N,0,80,13,80,4,0
4010,769,N,0,80,45,80,4,0
4011,677,N,25,90,38,90,5,0
4012,759,N,0,80,22,80,4,0
4013,760,N,30,95,43,95,4,0
4014,675,N,0,77,36,68,4,0
4015,810,N,0,44,50,44,4,0
4016,805,N,0,80,20,80,4,0
4017,788,N,0,80,47,80,4,0
4018,760,N,0,49,46,49,5,0
4019,773,N,30,93,27,93,4,0
4020,734,N,0,75,45,75,4,0
4021,791,N,0,77,33,77,4,0
4022,659,N,0,80,17,80,4,0
4023,749,N,0,80,36,80,4,0
4024,789,N,0,54,49,43,4,0
4025,794,Y,30,95,24,95,4,0
4026,715,N,25,93,43,93,4,0
4027,685,N,0,75,25,75,5,0
4028,785,Y,30,95,36,95,4,0
4029,735,N,0,38,46,38,4,0
4030,790,N,0,70,42,70,4,0
4031,714,N,0,71,28,71,4,0
4032,809,N,0,44,33,44,4,0
4033,757,N,0,79,23,79,4,0
4034,801,N,0,65,41,65,4,0
4035,726,N,30,95,37,95,4,0
4036,799,N,30,95,44,95,4,0
4037,802,N,0,79,26,79,4,0
4038,706,N,0,80,40,80,4,0
4039,780,N,0,48,40,48,4,0
4040,800,N,30,95,19,95,4,0
4041,761,N,0,76,39,76,4,0
4042,743,Y,25,90,41,90,4,0
4043,804,N,0,75,18,75,4,0
4044,781,N,0,63,26,63,4,0
4045,697,N,0,75,14,52,4,0
4046,765,N,0,60,30,60,4,0
4047,734,N,0,79,30,79,4,0
4048,785,Y,0,80,35,80,4,0
4049,751,N,0,80,34,80,4,0
4050,803,N,0,73,19,73,4,0
4051,730,N,0,75,14,75,4,0
4052,802,Y,0,56,39,56,4,0
4053,724,Y,30,95,44,95,4,0
4054,802,N,0,80,11,80,4,0
4055,686,N,0,77,45,77,4,0
4056,675,N,0,62,21,62,4,0
4057,806,N,30,95,35,95,4,0
4058,778,N,0,48,9,48,4,0
4059,722,N,0,38,26,38,4,0
4060,738,N,0,75,49,75,4,0
4061,762,N,0,80,46,80,4,0
4062,756,N,0,77,29,63,4,0
4063,800,N,0,80,15,80,4,0
4064,786,N,0,69,42,69,4,0
4065,755,N,0,68,17,68,4,0
4066,693,N,30,95,29,95,4,0
4067,720,N,25,90,16,90,4,0
4068,826,N,0,69,29,69,4,0
4069,753,N,0,62,26,62,5,0
4070,772,Y,0,80,31,80,4,0
4071,805,N,0,59,49,59,4,0
4072,776,N,0,80,42,80,4,0
4073,665,N,0,60,31,60,4,0
4074,801,N,0,63,39,63,4,0
4075,771,N,0,65,36,64,4,0
4076,792,N,0,37,25,37,4,0
4077,750,Y,0,80,41,80,4,0
4078,787,N,0,80,47,80,4,0
4079,769,N,30,95,37,95,4,0
4080,778,N,0,85,37,75,4,0
4081,716,N,0,70,35,70,4,0
4082,808,N,0,65,48,65,4,0
4083,774,N,0,60,35,60,4,0
4084,749,N,12,84,27,84,4,0
4085,770,N,0,42,43,42,4,0
4086,713,N,0,80,41,80,4,0
4087,809,N,0,45,24,45,5,0
4088,774,N,0,60,27,60,4,0
4089,690,N,0,75,45,75,4,0
4090,743,N,0,70,26,70,4,0
4091,719,Y,30,95,27,95,4,0
4092,765,N,0,58,27,58,4,0
4093,783,N,0,79,30,79,4,0
4094,756,N,12,85,42,85,4,0
4095,801,N,0,80,29,80,4,0
4096,743,N,0,80,19,74,4,0
4097,755,N,0,72,26,69,4,0
4098,693,N,0,58,27,58,4,0
4099,778,N,12,84,16,84,4,0
4100,692,N,0,55,30,55,4,0
4101,734,N,0,75,18,75,4,0
4102,775,N,0,80,31,80,4,0
4103,712,N,0,80,43,80,4,0
4104,799,N,0,72,24,72,4,0
4105,799,N,0,75,28,75,4,0
4106,801,Y,0,80,45,80,4,0
4107,791,N,0,80,22,80,4,0
4108,746,N,12,85,31,85,4,0
4109,808,N,0,21,36,21,4,0
4110,816,N,0,52,20,52,4,0
4111,779,N,0,80,29,80,4,0
4112,724,N,30,95,32,95,4,0
4113,792,Y,0,80,33,80,4,0
4114,759,N,30,95,41,95,4,0
4115,748,N,12,85,41,85,4,0
4116,679,N,0,78,21,78,5,0
4117,725,N,0,77,30,77,4,0
4118,797,N,0,67,18,67,4,0
4119,790,N,0,76,40,53,4,0
4120,756,N,0,74,21,74,4,0
4121,770,N,0,80,23,80,4,0
4122,661,N,0,48,18,48,4,0
4123,835,N,0,75,40,75,4,0
4124,754,N,0,80,13,80,4,0
4125,803,N,0,80,21,80,4,0
4126,795,N,0,49,29,49,4,0
4127,776,N,0,78,25,78,4,0
4128,798,N,0,65,15,65,4,0
4129,783,Y,0,79,31,79,4,0
4130,814,N,0,46,40,46,4,0
4131,805,N,0,72,24,72,4,0
4132,810,Y,30,95,12,95,4,0
4133,800,N,0,90,41,80,4,0
4134,715,N,0,80,22,80,4,0
4135,740,N,0,80,49,80,4,0
4136,773,N,0,80,34,80,4,0
4137,747,N,0,80,15,80,4,0
4138,719,N,0,69,34,69,4,0
4139,784,N,0,75,45,75,4,0
4140,766,N,0,76,30,42,4,0
4141,704,N,0,80,33,80,4,0
4142,779,N,0,48,22,48,4,0
4143,807,N,0,80,33,80,4,0
4144,806,N,0,80,32,80,4,0
4145,676,N,0,63,44,63,4,1
4146,788,N,0,80,29,80,4,0
4147,747,N,0,62,42,62,4,0
4148,655,Y,30,95,38,95,5,1
4149,721,N,0,72,35,72,4,0
4150,687,N,0,17,28,17,4,0
4151,747,N,0,73,37,73,4,0
4152,813,N,0,71,25,71,4,0
4153,778,N,0,75,49,75,4,0
4154,787,N,30,95,39,95,4,0
4155,767,N,0,80,33,80,4,0
4156,736,N,0,75,23,75,4,0
4157,802,N,0,66,35,66,4,0
4158,792,N,0,34,45,34,4,0
4159,790,N,0,78,28,78,4,0
4160,693,N,0,68,50,68,4,0
4161,801,N,0,39,19,39,4,0
4162,799,N,0,54,24,54,4,0
4163,815,N,0,31,14,31,4,0
4164,766,N,0,79,35,79,4,0
4165,754,N,0,80,16,80,5,1
4166,659,N,30,95,18,95,4,0
4167,765,N,0,77,35,63,4,0
4168,651,Y,25,90,44,90,5,0
4169,740,N,0,75,47,75,4,0
4170,725,N,0,83,23,80,4,0
4171,810,N,0,80,43,80,4,0
4172,696,N,0,53,43,53,4,0
4173,765,N,0,75,30,75,5,0
4174,766,Y,0,80,42,80,4,0
4175,775,N,0,29,22,29,4,0
4176,741,N,0,67,48,67,4,0
4177,798,N,0,75,18,75,5,0
4178,697,N,0,80,20,80,4,0
4179,781,N,0,62,33,50,4,0
4180,811,N,0,53,45,53,4,0
4181,772,N,0,61,44,61,4,0
4182,759,N,0,80,44,80,4,0
4183,809,N,0,79,34,79,4,0
4184,797,N,0,72,17,72,4,0
4185,759,Y,0,80,37,80,4,0
4186,773,N,30,95,29,95,4,0
4187,775,N,0,80,39,80,4,0
4188,708,N,0,61,35,61,4,0
4189,787,Y,12,85,47,85,4,0
4190,781,N,0,80,39,80,4,0
4191,753,Y,0,75,45,75,4,0
4192,813,N,0,53,39,53,4,0
4193,786,N,0,65,19,65,4,0
4194,791,N,0,74,27,74,4,0
4195,804,N,0,80,28,80,4,0
4196,704,N,0,80,40,80,4,0
4197,797,N,0,47,49,47,4,0
4198,788,N,0,79,30,79,4,0
4199,712,N,0,80,49,80,4,0
4200,750,N,25,92,27,92,4,0
4201,754,N,0,80,17,80,4,0
4202,793,Y,0,80,39,80,4,0
4203,808,N,0,45,37,45,4,0
4204,784,N,0,71,30,71,4,0
4205,720,N,30,81,36,81,4,0
4206,752,N,0,79,32,69,4,0
4207,780,N,0,75,26,75,4,0
4208,773,N,0,83,38,56,4,0
4209,759,N,0,77,19,77,4,0
4210,774,N,0,80,24,80,4,0
4211,805,N,0,40,48,40,4,0
4212,782,N,0,80,30,80,4,0
4213,698,N,0,75,16,75,4,0
4214,791,Y,0,80,44,80,4,0
4215,810,Y,0,80,20,80,4,0
4216,711,Y,30,93,29,93,4,0
4217,814,N,0,80,22,80,4,0
4218,789,N,0,69,32,69,4,0
4219,708,N,0,80,22,80,4,0
4220,791,N,0,63,33,63,4,0
4221,806,N,0,75,24,75,4,0
4222,795,N,0,77,41,77,4,0
4223,777,N,0,68,27,52,4,0
4224,793,N,0,80,21,80,4,0
4225,805,N,0,60,30,60,4,0
4226,827,N,0,42,21,42,4,0
4227,685,Y,30,95,34,95,4,0
4228,772,N,25,90,25,90,4,0
4229,797,N,0,69,45,69,4,0
4230,733,N,0,80,36,80,4,0
4231,760,N,0,67,39,45,4,0
4232,821,N,30,95,47,95,4,0
4233,715,N,0,75,41,75,5,0
4234,773,N,0,67,35,67,4,0
4235,695,Y,0,80,45,80,4,0
4236,722,Y,30,95,43,95,4,0
4237,772,Y,0,80,33,80,4,0
4238,730,N,0,86,40,79,4,0
4239,698,N,0,83,32,57,4,0
4240,790,N,0,74,32,59,4,0
4241,786,N,0,90,36,72,4,0
4242,721,N,0,80,23,80,5,0
4243,756,N,0,78,37,66,4,0
4244,810,N,0,36,8,36,4,0
4245,761,N,30,95,37,95,5,0
4246,789,N,0,80,20,80,4,0
4247,668,N,0,80,16,80,5,0
4248,801,N,0,45,33,45,4,0
4249,645,N,0,48,49,48,4,0
4250,799,N,0,60,30,60,4,0
4251,777,N,0,79,41,79,4,0
4252,759,Y,30,95,44,95,4,0
4253,771,N,0,80,25,80,4,0
4254,718,N,0,75,35,48,4,0
4255,771,N,0,80,12,80,4,0
4256,768,N,25,87,39,87,5,0
4257,754,N,0,67,32,67,4,0
4258,773,N,0,69,43,48,4,0
4259,727,N,0,54,19,54,4,0
4260,763,N,0,60,14,60,4,0
4261,772,N,25,87,39,87,4,0
4262,802,N,0,53,23,53,4,0
4263,803,N,0,80,28,80,4,0
4264,815,N,0,80,49,80,4,0
4265,698,N,0,70,44,70,4,0
4266,706,N,0,78,26,78,4,0
4267,809,N,0,53,25,53,4,0
4268,749,N,0,77,28,77,4,0
4269,764,N,0,81,28,60,4,1
4270,761,N,0,75,25,75,4,0
4271,793,N,0,72,32,72,4,0
4272,790,N,0,80,17,80,4,0
4273,792,N,0,79,41,79,4,0
4274,706,N,0,53,9,53,4,0
4275,755,Y,0,80,30,80,4,0
4276,794,Y,0,57,29,57,4,0
4277,786,N,0,52,26,52,4,0
4278,675,N,0,58,33,58,4,0
4279,767,N,25,87,34,87,4,0
4280,731,N,0,80,36,80,4,0
4281,738,N,0,38,39,38,4,0
4282,784,N,25,90,35,90,4,0
4283,804,N,0,77,33,77,4,0
4284,725,Y,0,80,41,80,4,0
4285,713,Y,0,80,23,80,4,0
4286,809,N,0,33,30,33,4,0
4287,657,N,0,57,37,57,5,0
4288,813,N,0,52,29,52,4,0
4289,789,N,0,46,12,46,4,0
4290,757,N,0,80,34,80,4,0
4291,716,N,0,52,20,52,4,0
4292,756,N,0,78,22,78,4,0
4293,778,N,0,78,41,78,4,0
4294,743,Y,0,80,21,80,4,0
4295,756,N,0,34,36,34,4,0
4296,785,N,0,72,30,72,4,0
4297,801,N,0,59,11,44,4,0
4298,787,N,0,72,21,72,4,0
4299,743,N,0,75,47,75,4,0
4300,781,Y,0,80,37,80,4,0
4301,764,Y,0,80,38,80,4,0
4302,791,N,0,66,22,66,4,0
4303,629,Y,0,80,14,80,5,1
4304,757,N,0,68,35,68,4,0
4305,711,N,0,85,39,44,4,0
4306,780,N,0,80,44,80,4,0
4307,779,Y,30,95,33,95,4,0
4308,758,Y,0,80,24,80,4,0
4309,769,N,0,28,36,28,5,0
4310,705,N,0,80,24,80,4,0
4311,689,N,25,90,24,90,5,0
4312,737,N,0,80,27,80,4,0
4313,807,N,0,74,18,74,4,0
4314,766,N,0,70,41,70,5,0
4315,804,N,0,48,26,38,4,0
4316,723,N,30,92,25,92,4,0
4317,801,Y,0,80,46,80,4,0
4318,797,N,0,79,26,79,4,0
4319,718,N,0,78,37,78,4,0
4320,759,N,25,90,42,90,4,0
4321,707,N,0,80,29,80,5,0
4322,794,N,0,56,16,56,4,1
4323,793,N,0,38,19,38,4,0
4324,789,N,25,90,31,90,4,0
4325,745,N,0,79,42,79,4,0
4326,817,N,0,52,22,51,4,0
4327,789,N,25,90,18,90,4,0
4328,691,N,0,80,25,80,4,0
4329,790,N,30,95,32,95,4,0
4330,819,N,0,69,29,69,4,0
4331,781,N,0,62,35,62,4,0
4332,755,N,0,78,37,78,4,0
4333,786,N,0,80,22,80,4,0
4334,679,N,0,60,34,60,4,1
4335,709,N,0,74,45,74,4,0
4336,813,N,0,38,32,38,4,0
4337,733,N,0,42,10,42,4,0
4338,792,N,0,70,36,70,4,0
4339,801,N,0,40,26,40,4,0
4340,776,N,0,70,20,70,4,0
4341,787,N,0,31,26,31,5,0
4342,707,N,0,40,32,40,4,0
4343,812,N,0,34,24,34,4,0
4344,789,N,0,78,8,78,4,0
4345,758,N,0,33,11,33,4,0
4346,808,N,0,30,39,30,4,0
4347,755,N,0,80,18,80,4,0
4348,795,N,0,36,19,36,4,0
4349,790,N,0,61,46,61,4,0
4350,785,N,0,73,40,73,4,1
4351,786,N,0,75,11,75,4,0
4352,775,N,0,62,13,62,4,0
4353,733,N,0,90,36,77,4,0
4354,815,N,0,37,36,37,4,0
4355,713,N,0,80,23,80,4,0
4356,733,N,0,47,44,47,4,1
4357,770,N,0,76,28,76,4,0
4358,804,Y,0,75,50,75,4,0
4359,688,N,0,74,36,74,4,0
4360,804,N,30,95,16,95,4,0
4361,746,N,0,80,30,80,4,0
4362,634,N,0,59,38,59,4,0
4363,755,N,12,85,32,85,5,0
4364,737,N,0,93,22,58,4,0
4365,738,N,0,80,41,80,4,0
4366,715,N,0,46,22,46,4,0
4367,733,N,0,80,23,80,4,0
4368,806,Y,0,57,28,57,4,0
4369,696,N,0,77,50,77,4,0
4370,791,N,0,57,33,57,4,0
4371,806,N,0,80,28,80,4,0
4372,795,N,0,47,35,47,4,0
4373,766,N,0,77,42,77,4,0
4374,732,N,0,86,42,80,4,0
4375,770,N,0,80,43,80,4,0
4376,787,N,0,39,19,39,4,0
4377,770,Y,0,79,50,79,4,0
4378,751,N,0,62,40,62,4,0
4379,798,N,0,80,39,80,4,1
4380,702,N,0,79,44,79,4,0
4381,746,N,0,55,24,55,4,0
4382,787,N,30,95,43,95,4,0
4383,784,N,0,80,41,80,4,0
4384,786,N,0,75,25,75,5,0
4385,707,N,0,61,27,54,4,0
4386,759,N,0,73,41,73,4,0
4387,719,N,0,42,35,42,4,0
4388,793,N,0,77,27,77,4,0
4389,802,N,0,80,48,80,4,0
4390,780,N,0,80,35,80,5,0
4391,758,N,30,95,40,95,4,0
4392,800,N,0,58,34,58,4,0
4393,797,N,0,80,21,80,4,0
4394,735,N,0,80,38,80,4,0
4395,808,N,0,62,44,62,4,0
4396,797,N,0,51,24,51,4,1
4397,809,N,0,60,46,54,4,0
4398,787,N,0,75,13,75,5,1
4399,716,N,0,71,34,71,5,0
4400,793,N,0,70,7,70,4,0
4401,810,Y,0,65,43,65,4,0
4402,797,N,0,58,26,56,4,0
4403,794,N,0,80,22,80,4,0
4404,708,N,0,68,27,68,4,0
4405,790,N,0,42,38,42,4,0
4406,747,N,0,54,32,54,4,0
4407,785,N,0,79,30,79,4,0
4408,714,N,0,76,43,76,4,0
4409,719,N,0,90,26,80,4,0
4410,725,Y,0,80,44,80,4,0
4411,761,N,25,90,37,90,4,0
4412,763,N,0,77,43,77,4,0
4413,761,N,0,78,37,78,4,0
4414,763,N,0,63,40,63,5,0
4415,699,Y,25,90,33,90,4,0
4416,783,N,0,61,28,61,4,0
4417,771,N,0,78,37,78,4,0
4418,775,N,0,90,43,80,4,0
4419,749,N,0,64,33,59,4,0
4420,812,N,0,80,39,80,4,0
4421,780,N,25,87,28,87,4,0
4422,683,N,0,53,40,53,4,0
4423,723,N,0,52,31,52,4,1
4424,767,N,0,80,36,80,4,0
4425,792,N,0,80,49,80,4,0
4426,755,N,0,74,26,74,4,0
4427,715,N,0,80,36,80,4,0
4428,773,N,0,72,43,54,4,0
4429,781,N,0,68,20,68,4,0
4430,796,N,0,42,14,42,4,0
4431,754,N,0,80,42,80,4,0
4432,756,N,0,75,3,75,4,1
4433,820,N,0,78,47,78,4,0
4434,797,N,0,40,19,40,4,0
4435,806,N,0,35,47,35,4,0
4436,778,N,0,80,23,80,4,0
4437,809,N,0,69,23,69,4,0
4438,766,N,0,90,41,80,5,0
4439,799,N,0,80,23,80,4,0
4440,796,N,0,80,20,80,4,0
4441,776,N,25,89,31,89,4,0
4442,815,N,0,73,25,73,4,0
4443,752,N,25,90,22,90,4,0
4444,800,N,25,90,44,90,4,0
4445,799,N,0,63,28,61,4,0
4446,805,N,0,80,27,80,4,0
4447,812,N,0,75,46,75,4,0
4448,771,N,0,53,29,53,4,0
4449,745,N,0,47,47,47,4,0
4450,690,Y,30,95,31,95,4,0
4451,805,N,0,68,6,68,4,0
4452,791,N,12,85,28,85,4,0
